window_years,leverage,protection,rebalance,vrp_mode,n,cagr_median,cagr_p5,cagr_p25,cagr_p75,cagr_p95,cagr_mean,mdd_median,mdd_p95,p_ruin,tw_p5,tw_median,median_logwealth
15,1.0,put20,daily,marked_up,281,0.0813921922441944,0.0290651099136332,0.0564106516096112,0.0949627518873987,0.1186853782481591,0.07544888406206464,0.5210624140920475,0.5714717182010034,0.0,1.537161355817236,3.234235980618535,1.173792727144204
15,1.0,put25,daily,marked_up,281,0.0850587960072757,0.0327350389690597,0.0581540863521539,0.0986259240952742,0.1279942152676767,0.07977011584314526,0.5305999931293535,0.5636291116660921,0.0,1.6212248696360072,3.4019370985293795,1.22434500424641
15,2.0,put15,daily,marked_up,281,0.101751690199632,0.0009428699905509,0.0523953856409185,0.1253418577935536,0.1708380899354997,0.09072621466045082,0.8203588466019918,0.8986915758716032,0.0,1.014237431967144,4.280703267524993,1.4541173109377885
15,2.0,put20,daily,marked_up,281,0.1126476609347311,0.0035593408330152,0.0542850595054842,0.1340771795094815,0.1994659872944426,0.10015524602526302,0.8196461685270997,0.8957769075396937,0.0,1.0547436508928252,4.9604781329021375,1.601502133853398
15,2.0,put25,daily,marked_up,281,0.1194972703600079,0.0015550147475522,0.0554219643421503,0.1415676531820529,0.2194275023984813,0.10684570279090652,0.8220813323677748,0.8904111245363066,0.0,1.0235819261267984,5.440609741437824,1.6938911394099463
15,3.0,put15,daily,marked_up,281,0.1024460801425333,-0.0452623574919692,0.0296599004592856,0.1388088745840705,0.2059118715217984,0.08848348368760882,0.941499881413088,0.9839563294868204,0.0,0.4990416235719227,4.319061184599493,1.463038060259211
15,3.0,put20,daily,marked_up,281,0.1131614130146387,-0.050733275917377,0.0289916359726847,0.1560876784786038,0.2452739658269154,0.09950529869052646,0.9404643972524912,0.9847469475790086,0.0,0.4578745175231229,4.993488089154988,1.608134681428354
15,3.0,put25,daily,marked_up,281,0.1235510130428034,-0.0615190171358839,0.0282768868537555,0.1609642291664001,0.2778700413913462,0.10644027545348772,0.945977247887074,0.9833201987250364,0.0,0.3857338754036651,5.7401939108914055,1.7474929921461253
15,1.0,none,daily,none,281,0.0927817707224636,0.0439377982521507,0.065480930645172,0.1096003996710281,0.1417812054401852,0.08951960111643974,0.5525024106682095,0.5525024106682104,0.0,1.9062648874855324,3.783750587331849,1.3307157365785824
15,2.0,none,daily,none,281,0.1323545962870824,0.0201774100258171,0.055552076598867,0.1564982990793,0.2489843708437558,0.12001451053670974,0.8407872155263262,0.8642643066095185,0.0,1.349402398605989,6.450982472572767,1.8642324405370765
15,3.0,none,daily,none,281,0.1356745531946119,-0.045447661828018,0.0056064684435543,0.1705062101103256,0.3251780876233003,0.11163741758947165,0.9548133721226962,0.9772392647994184,0.0,0.497716868930901,6.747591684975497,1.9091856538096288
15,1.0,put15,monthly,fair,281,0.0925858813356934,0.0472170099658713,0.0731075387826536,0.1043688947544316,0.1227217630376364,0.08802615341185051,0.504668667323481,0.5398957686667565,0.0,1.9978553095503016,3.775420845383501,1.3285118587081022
15,1.0,put20,monthly,fair,281,0.09716631561994,0.04868206773404,0.074009116987868,0.1077781910714033,0.1326826841402415,0.09130737530172649,0.4980361571585618,0.5354377346878654,0.0,2.040195360614543,4.02100924195754,1.3915329263351617
15,1.0,put25,monthly,fair,281,0.0988405030502863,0.0501789989451888,0.0740295867979143,0.1096085848921426,0.1383423027427734,0.09336902582719701,0.5035209059474537,0.5308628197631733,0.0,2.084320460937896,4.113012004391102,1.414155607890053
15,2.0,put15,monthly,fair,281,0.1435936256272527,0.0575268279771643,0.1045763885623536,0.1721628364452416,0.2194781239882961,0.14008948679637284,0.8014361662783231,0.8242373021955204,0.0,2.3141288198277485,7.483689736610398,2.012725950659163
15,2.0,put20,monthly,fair,281,0.1486637316348555,0.0550504938776821,0.1003081787224664,0.1810883540716321,0.2408182053354985,0.14505753835663548,0.7975006453973765,0.8272075954507015,0.0,2.234817398692618,7.997142417851269,2.079084280100926
15,2.0,put25,monthly,fair,281,0.1533771771872412,0.0540167722347135,0.0977335106906212,0.1858459045332703,0.2549120412120147,0.1476343335056761,0.7946989311627728,0.8177283158014204,0.0,2.201549547910901,8.510440800066519,2.141293739136476
15,3.0,put15,monthly,fair,281,0.180094953416503,0.0488790160996188,0.1217826646426347,0.232372580983377,0.3063811182397473,0.17750085367099527,0.9538364202501368,0.9723193550192653,0.0,2.0464852872495687,11.995004617347629,2.4844902812309444
15,3.0,put20,monthly,fair,281,0.1777290251127465,0.0387500105412881,0.1124655140395809,0.2502880448127562,0.3333284673832619,0.18236157550217685,0.9527752711297752,0.9731507061316536,0.0,1.7687926266456022,11.63921833631506,2.4543802868108746
15,3.0,put25,monthly,fair,281,0.1795958125272809,0.0344169063357067,0.1092169506592044,0.2544991920813357,0.3567139678925461,0.183629162123796,0.9518505084961332,0.9709888591744584,0.0,1.6611313465312147,11.924501182876543,2.4785952063713537
15,1.0,put15,monthly,marked_up,281,0.0811289380996813,0.0346987662924516,0.0597301341121045,0.0933679963652844,0.1106622461993835,0.07618781673428074,0.5184569489058619,0.552638548671283,0.0,1.6680885777124044,3.2228477688120254,1.1702653689570248
15,1.0,put20,monthly,marked_up,281,0.0882490537528895,0.0381151910870076,0.0646548791524144,0.0995743221632052,0.1237047115111185,0.08210167119447612,0.5119498536394131,0.5419823736874687,0.0,1.7528356221156725,3.555900598528257,1.2686083640911794
15,1.0,put25,monthly,marked_up,281,0.0920356625054541,0.0415737854815876,0.0666223670621175,0.1036049468820554,0.1328045809861655,0.08657691217336747,0.5141020487222945,0.5357825798925153,0.0,1.842104611948016,3.7469955567607593,1.3209543339983998
15,2.0,put15,monthly,marked_up,281,0.1219451134112827,0.0294352830367907,0.0816866764164743,0.1469427087563373,0.1922840559771006,0.1145839840795731,0.8095254088297248,0.8554720087427075,0.0,1.545234380430561,5.621885596830736,1.7266671230831865
15,2.0,put20,monthly,marked_up,281,0.1308189645282085,0.0333463694532745,0.0812887963650708,0.1609531179699379,0.2203830564018378,0.12529389620297796,0.8051467532860941,0.8484911905215666,0.0,1.6356806659986742,6.3231399554239545,1.8442159131702716
15,2.0,put25,monthly,marked_up,281,0.1409658492434491,0.0357837139815471,0.0841261626217695,0.1712852846127635,0.2416286351151921,0.13309417676196922,0.8021311790419099,0.836166756530203,0.0,1.6945197051503589,7.229843296411667,1.9782173618571797
15,3.0,put15,monthly,marked_up,281,0.1434531795545603,0.0044431179561084,0.0832376925139928,0.1861392725605384,0.2538803064742976,0.13641951633466096,0.9552629649461778,0.978432856442482,0.0,1.0687632951880377,7.472656828893962,2.0112506024289853
15,3.0,put20,monthly,marked_up,281,0.1491516562061481,0.0069878134846828,0.0791743810631149,0.2151011369925402,0.2986259399746462,0.15082658172012475,0.9541501349722588,0.9780498202446546,0.0,1.1101081512890083,8.05438053237164,2.086216108938115
15,3.0,put25,monthly,marked_up,281,0.159788870326869,0.0093136031727991,0.0809875194995313,0.2301171694720332,0.3322006231159931,0.1605946724478944,0.9532343897274542,0.9754963236871612,0.0,1.149226619737405,9.23744482300844,2.223265313104485
15,1.0,none,monthly,none,281,0.1012882563881409,0.0530529441117988,0.0737770782463351,0.1142373624583046,0.1468180223786728,0.09669788947340073,0.5229841290553119,0.5254842656458204,0.0,2.172157924028607,4.25376250854566,1.4478038874212285
15,2.0,none,monthly,none,281,0.1620885497662154,0.0583190291472579,0.0899744325927824,0.1813052770699132,0.2734826196464814,0.14959717863904354,0.7967489562497161,0.8016698606645544,0.0,2.340996250058843,9.515998592646824,2.2529744445473443
15,3.0,none,monthly,none,281,0.1898750258356187,0.0303233606231552,0.074004415775688,0.2329548860497714,0.382781298612562,0.17681149699788323,0.9507444956746972,0.965594176520158,0.0,1.5653522469881942,13.582675949670064,2.608795153504313
