window_years,leverage,protection,rebalance,vrp_mode,n,cagr_median,cagr_p5,cagr_p25,cagr_p75,cagr_p95,cagr_mean,mdd_median,mdd_p95,p_ruin,tw_p5,tw_median,median_logwealth
5,1.0,put20,daily,marked_up,401,0.1039003694028237,-0.0365744298189671,0.0421655147524995,0.1347660967198525,0.2221871535468149,0.09330850698846342,0.2794908598676386,0.5640959917105826,0.0,0.8299608674096591,1.6395986236024616,0.4944514701761522
5,1.0,put25,daily,marked_up,401,0.111640164111135,-0.0355754855503384,0.0434894178415625,0.1426991803975237,0.2277694005229087,0.09847186410489357,0.2737053325010739,0.5596669215999632,0.0,0.834274370396418,1.6979133800973718,0.5294000736888791
5,2.0,put15,daily,marked_up,401,0.1459387317625469,-0.1239667765313488,0.0310554782057159,0.2113844841816146,0.3650903138072907,0.12482987222968059,0.5292602438100112,0.850021154041156,0.0,0.515804180511262,1.9759069942643404,0.6810275305379684
5,2.0,put20,daily,marked_up,401,0.1678890610117134,-0.1326284281787881,0.0380436926929144,0.2390184086011608,0.3907369650587937,0.1387055499588776,0.5236615457029168,0.8491010329611519,0.0,0.4907937587185479,2.172510176216016,0.7758832622504747
5,2.0,put25,daily,marked_up,401,0.1806936911629628,-0.128688241818572,0.035433473039611,0.2576964250271056,0.4093767726908484,0.14841385826698614,0.5067435379206571,0.8452606787779461,0.0,0.5022371372883178,2.2942293854219487,0.8303970073532866
5,3.0,put15,daily,marked_up,401,0.1553464412381724,-0.2294606394443343,0.0009097173336989,0.2812158228820309,0.512822518074014,0.14201072873168927,0.6979279015674383,0.9587444371897152,0.0,0.2714824042956004,2.0583452926566337,0.7219024040266069
5,3.0,put20,daily,marked_up,401,0.1827653739391719,-0.250653921123384,0.0052370658896132,0.3268307264711882,0.5471033129195024,0.16239061438302352,0.6918203430156513,0.9583521260120508,0.0,0.2363186356965078,2.3154888730480043,0.8396208415062659
5,3.0,put25,daily,marked_up,401,0.2155352890089845,-0.2505542357437466,0.0063522775563442,0.3578087042930018,0.5837098085931813,0.17600582946084437,0.6796446959939171,0.9567321141446732,0.0,0.2362891826107716,2.6546784172419327,0.9763235239084984
5,1.0,none,daily,none,401,0.123676917297453,-0.0203716695717471,0.0319803338202002,0.1583187742048297,0.2353623158249977,0.10886721867123172,0.2449163980169019,0.5525024106682099,0.0,0.9021698864338475,1.7918897479084543,0.5832707880553655
5,2.0,none,daily,none,401,0.2070242662280381,-0.1039229686577623,0.0088787940383971,0.2828288540583952,0.4287501921730539,0.16615753673582,0.4613291464156426,0.8407872155263263,0.0,0.5777757965658538,2.5616752661449613,0.9406614453024862
5,3.0,none,daily,none,401,0.2521464239856261,-0.2249426919239039,-0.057838911896889,0.3995582058091544,0.612304984473639,0.19551327886190267,0.6332667429144989,0.9548133721226962,0.0,0.2795386332650866,3.077575715742388,1.1241421817770356
5,1.0,put15,monthly,fair,401,0.107660471167341,-0.0123564666216299,0.0613334960287512,0.1387583536343528,0.2214504762744105,0.10280291614978902,0.2763296809568436,0.5328121351788622,0.0,0.939701748169985,1.66725831640721,0.5111805506163297
5,1.0,put20,monthly,fair,401,0.1171890938882223,-0.0186726381204859,0.0613519464573102,0.1459122731999502,0.2276270459381466,0.10738754820054154,0.2680005413048245,0.529938905142821,0.0,0.9100237608633152,1.7407333901408246,0.5543065130117557
5,1.0,put25,monthly,fair,401,0.1222575940483721,-0.0212281092522178,0.0587893725948329,0.1519197340460034,0.2309060050739557,0.11027952452250087,0.2631676435318576,0.5263873038511524,0.0,0.8982315542836313,1.7800347378685224,0.5766328797700391
5,2.0,put15,monthly,fair,401,0.1815421941987471,-0.0688347388465635,0.0874143503960513,0.253835861688082,0.401297752967606,0.1694043874568195,0.5152883007975394,0.807268993092771,0.0,0.7000918586134147,2.302483826033112,0.8339884645984885
5,2.0,put20,monthly,fair,401,0.1988714351706844,-0.0861280651222264,0.0884141416828663,0.2706285362778513,0.4175534891877581,0.17833676048185462,0.5003673511790299,0.8036902872867024,0.0,0.6373036178449892,2.47712480155228,0.9070985333931229
5,2.0,put25,monthly,fair,401,0.2097502086354019,-0.0904018775475572,0.0800408168856738,0.2845226089447097,0.4245227030020719,0.18360880477384092,0.4860920452077291,0.8004509563196357,0.0,0.622534290560426,2.592079603893374,0.95246048939706
5,3.0,put15,monthly,fair,401,0.2343676521049207,-0.1301696291966401,0.0935575855402564,0.3619034348872552,0.5570839169380872,0.2229905783416677,0.6907326430651574,0.955134485135632,0.0,0.4977926412850667,2.866886050158952,1.053226440788364
5,3.0,put20,monthly,fair,401,0.2560290691653579,-0.1730294467182601,0.0939221074751412,0.3967260022509791,0.5880323118426618,0.23604856908845104,0.67383873352558,0.9535175371898468,0.0,0.3866168717856061,3.125580522861473,1.1396200332514252
5,3.0,put25,monthly,fair,401,0.2690402095512407,-0.183847279357694,0.0872024125822721,0.417361687756379,0.6057939170545814,0.2431409934951527,0.6592211319269398,0.9522788145967788,0.0,0.3619728489173073,3.292982250338447,1.1917936132607958
5,1.0,put15,monthly,marked_up,401,0.0962386353464237,-0.026140714372378,0.0497030473151751,0.1284882156250322,0.2128750314444272,0.09152980725520114,0.2860842280980847,0.5376178374752254,0.0,0.8759058482363861,1.5830630305288542,0.459361597243815
5,1.0,put20,monthly,marked_up,401,0.1088023126324486,-0.0303794400932836,0.0522540067577645,0.1379509095525188,0.2222047660895034,0.09876145910562475,0.2767837578962542,0.5358364527838011,0.0,0.8570014702535607,1.676342355530816,0.5166142506095309
5,1.0,put25,monthly,marked_up,401,0.1164147947463183,-0.0286788644542399,0.0520629947060511,0.1454904272055985,0.2276722119822423,0.10402968256950776,0.2683628970892409,0.5304471187468012,0.0,0.8645462782102741,1.7347069566993254,0.5508384980955832
5,2.0,put15,monthly,marked_up,401,0.1610737376748059,-0.0945684311834421,0.0587121928351417,0.2281856442843743,0.3755363279800416,0.14499997336053083,0.529270071212807,0.8148579089626401,0.0,0.6085660117637348,2.109864744526479,0.7466238433131943
5,2.0,put20,monthly,marked_up,401,0.1797030776074302,-0.1086167772573912,0.0673515230017574,0.2560922852726595,0.4022647566316275,0.1597527317666456,0.5151396723722983,0.8091500508663176,0.0,0.5628030697339363,2.2846224298852795,0.8262007721305318
5,2.0,put25,monthly,marked_up,401,0.194115287618223,-0.1052669129389171,0.0632551758407355,0.2713198934398941,0.4172317012491593,0.17020845733028914,0.5024799574276511,0.8041802326635504,0.0,0.573281987993869,2.428787381868369,0.88739211299338
5,3.0,put15,monthly,marked_up,401,0.1946063832485545,-0.1732477957903194,0.0472117048574827,0.3221807656360935,0.5181709561159076,0.18358497287627437,0.70782065512352,0.957063575686764,0.0,0.3861065301809088,2.432603333817452,0.8889620146762462
5,3.0,put20,monthly,marked_up,401,0.2276456946632892,-0.2034730980179052,0.0585467774376282,0.3692325214285541,0.5586662299502876,0.20630324211424622,0.6905883717346519,0.9551567488492662,0.0,0.320678516675743,2.788073755161752,1.0253509470540132
5,3.0,put25,monthly,marked_up,401,0.2525597558220616,-0.207973790315153,0.0600772417434747,0.3971230050347387,0.5872902538694096,0.22186305300827278,0.6760019961932404,0.953625886956432,0.0,0.3116650534819041,3.0826578918022127,1.1257921767404124
5,1.0,none,monthly,none,401,0.129327322520663,-0.0124539436221149,0.0479091297486542,0.1616231731734365,0.2387742732876849,0.11467549909854716,0.244903252544785,0.5238075895429739,0.0,0.9392379227792552,1.8368048773393917,0.6080275824855078
5,2.0,none,monthly,none,401,0.2219097651361279,-0.0778953548123052,0.0476141757877,0.2949882442067637,0.4300182608291545,0.19006241499735438,0.4628580380520545,0.7983015110651952,0.0,0.6665438554679427,2.7235547045438437,1.0019379037584086
5,3.0,none,monthly,none,401,0.2874659041336338,-0.1661114942359349,0.0010334933398803,0.4386692735683111,0.6268444734347178,0.24792600019550007,0.6382639908372296,0.9510589461918894,0.0,0.4030676488951862,3.539191094011901,1.2638981965181362
